simulation_id,mode_N,mode_mean,mode_stdev,mode_kappa,velocity,initial_temperature,initial_pressure,mac,initial_vapor_mix_ratio,saturation_temperature,saturation_pressure,time,RH,T,p,vapor_mix_ratio,water_mix_ratio,S_max,act_frac,act_rate
99,47468684.6313612,3.9932506331993014e-08,1.743826194727706,0.0191040651091153,0.1228574291361809,258.9981041435129,87703.7172064361,1,0.0014579906171767,258.9785745278847,87680.56122210273,130.23225467517187,1.0072234961153392,258.8541118510623,87519.75883796804,0.0014543368965867,3.653947696703678e-06,0.7643938183572452,0.219,9894.655799115524
100,684945411.0804733,4.564216409981647e-07,1.7177601463092107,0.6801093030167014,0.2094478275957801,278.17621832274455,54016.15884467968,1,0.0102364687077167,276.0989619109679,51496.81472897512,4774.458687296235,1.0002198551699204,271.745472055836,46842.86202170816,0.0074154713205137,0.0028226485238729,0.0598785057541517,0.998,0.0
101,12857470.414092915,1.2153013647764714e-07,1.7502703137290077,0.4420198347364424,2.25760648028074,283.9816600837462,83875.57598920699,1,0.0097834761431547,283.9621545069847,83855.30575897462,41.63701726631773,1.0277030409036807,283.2720526433212,82917.82248694621,0.0096989722656614,8.450864497907293e-05,2.8035666880364296,1.0,0.0
102,8810400692.343601,2.143327476019968e-09,1.6285046499521758,0.2932819896674786,6.718476659617134,302.46987936575664,90003.5429224722,1,0.0295407888239722,302.45007975304185,89982.91389659599,15.03316973728321,1.036546427644871,301.6135172325225,88959.26820617699,0.0294809982543031,5.979366949256165e-05,3.685364471329056,0.005,0.0
106,185863057.6183338,2.427249377862243e-07,1.6335816959392782,1.09862726183601,0.6157701522685485,255.942771465813,97879.72770352496,1,0.0010131128400861,255.85707844132585,97738.15319348389,64.95930316309854,1.0020673998619778,255.62478099340964,97364.10660240462,0.0009935916163338,1.9546649207262885e-05,0.2432336810066937,1.0,343786.00711716013
107,208115229.58225825,2.2887039811452e-07,1.6917882885380855,0.8109246318152261,4.848515833148981,273.36562817560747,94522.3868206204,1,0.0041140809764406,273.35021763813586,94499.31197347296,10.518682779442804,1.012552438520662,272.984200200941,93924.533083524,0.0040773734729823,3.673907804926088e-05,1.2888380468174754,1.0,5877597.871103392
108,152577315.0666617,5.108256837291168e-07,1.631139988250315,0.9257662599315865,0.5507285879200404,261.1781795845717,61492.78390276348,1,0.0024859441789622,260.6408530545824,60903.01276593768,1122.1498457779808,1.0008754877487616,256.3359085785499,56501.89491790767,0.0018178548674755,0.0006684265050087,0.1269933688077706,1.0,102587.5989985231
109,474386829.4220305,4.5002808140297496e-08,1.7845290007047414,0.5962344125032475,1.0763336086799546,257.6162734790248,58886.99370661749,1,0.0019393029276758,257.5971073055171,58871.36047358652,13.936199593726723,1.0060111367864688,257.4818033546756,58769.05307699266,0.0019331791323032,6.125121120946566e-06,0.6416587020330988,0.891,5776792.474152631
110,42156181.14650975,3.7143145985522443e-07,1.6526676053195193,0.2491687865980399,0.2991849823077454,277.8411485610766,98126.07214056664,1,0.0054630295822629,277.8271121020837,98102.71178964588,53.47862007171935,1.0029159470288376,277.7335873006722,97935.93638736104,0.0054483079336352,1.4745076673871593e-05,0.3240267604351921,1.0,226239.00055610735
112,21857990.71807465,2.806425320251314e-07,1.7186661681353868,0.0776481617242342,5.502898904891066,267.9675328398168,84668.80199393728,1,0.0030715339210226,267.94809470344785,84647.19184586505,29.620751319840416,1.0557112224834824,266.6150280084906,82917.4843253956,0.0029859040939634,8.5640985984053e-05,5.608080664557735,1.0,109463.13982109936
113,365432421.7628321,1.863206556903063e-07,1.6677248285157875,0.8493648127928938,1.4737630164524558,261.62944612350884,61239.76865727754,1,0.0025886827229879,261.60770743387354,61215.46356425706,18.99898402078222,1.0038575131456324,261.4062637705917,61010.107299640775,0.0025620902265712,2.6632831357933757e-05,0.4228203062660807,1.0,6614077.60368562
114,26530067.682390504,8.584444053324362e-07,1.668330838784423,0.8305516210317686,0.0227581387452642,297.4629636039565,99057.34430149457,1,0.0197013993459562,296.46937298890805,96037.65356416636,43940.0,1.000068283708078,293.5844772449854,87991.25787958581,0.0174632662594209,0.002238355999445,0.0136844063480578,0.996,0.0
115,195501859.98552752,1.533102380921706e-07,1.7961139936001689,0.9107678259360724,0.2197882993825237,295.2463037626544,80659.83792758617,1,0.0212148933919108,295.2344631120847,80631.53592217225,63.69765833455096,1.0008132449570752,295.180933620793,80523.80639360638,0.0211824532917167,3.245615264936207e-05,0.1121733282109849,0.964,2422761.809578593
116,878390079.0996357,1.3919782845953574e-09,1.7437161955680258,0.7155637798926796,0.016095317437578,304.28649542494406,50148.388887976624,1,0.0617336711122283,304.28325766560243,50146.52038749221,1690.0,1.0122147805844977,304.0171113473066,49990.91087759106,0.0617309296349773,2.7415026113316915e-06,1.2399050524141808,0.0,0.0
117,2062401484.2653744,1.9617131173719792e-08,1.7364510683187595,0.1175546755111074,1.7863213809984642,273.07573458998104,52480.85514956292,1,0.007292203870132,273.05615855012167,52467.67468498106,10.076574233209316,1.0078652289837071,272.916243778668,52360.62512959354,0.0072812827581114,1.092208936436622e-05,0.8258230900184627,0.217,27630825.4739418
119,10072035.53765838,1.5380520153436192e-09,1.714135296407453,0.5402830563528905,0.0170498498853129,297.439795518967,67796.96594263925,1,0.029169838344921,297.43642039760954,67794.27208596063,1990.0,1.014079840820871,297.1305380028707,67524.97496089448,0.029153588714066,1.6249786974068814e-05,1.41368879004784,0.0,0.0
121,10792813.00275458,4.338427055353442e-09,1.7889836526917389,0.670533726939602,0.1459664803094333,292.94899950031595,61040.87415068594,1,0.0244672291445387,292.9292490782811,61026.46466174114,294.5881815389711,1.0153840811445147,292.5901284796307,60720.52397118746,0.0244229392008686,4.429250160094406e-05,1.57461942987136,0.069,0.0
122,671766798.1331837,1.2591989795567027e-09,1.765632701642394,0.6475168921926447,1.4683461057965377,285.7470858047051,92848.51976275387,1,0.009933762580247,285.72747512456806,92826.20827022048,70.82798775400624,1.0410052634254932,284.8708744477469,91694.08640122986,0.0098835666479565,5.019848831150057e-05,4.133974790675188,0.004,0.0
123,324677110.96472806,2.5278205554450692e-09,1.7536756027309874,1.0839239229791398,3.490961153614961,277.5995131253674,55871.30213900005,1,0.0094943286382629,277.5799066311811,55857.48519987096,25.20795738700045,1.036310542565956,276.832837977119,55247.07139409618,0.0094271464405968,6.718599423572165e-05,3.669613700685748,0.096,0.0
124,209158673.84619352,1.5985027854479795e-08,1.7185177066774528,0.4754085115375774,1.0910476381393968,282.8418165447259,100010.51645811452,1,0.0075765688611853,282.8222325443001,99986.26542346332,20.164105792408293,1.0080365422220563,282.6625248098231,99747.07729418731,0.0075657886993276,1.0780711554186973e-05,0.8381374555107124,0.408,372158.49000266177
128,2418582032.5318084,2.709459834544449e-09,1.6064358491291126,0.5930022334255667,0.1806809357067842,254.90182680773432,70980.8175589674,1,0.0012800159326549,254.8822984096201,70961.77728218434,171.57316503113503,1.017878595148912,254.60908615220328,70686.2530349107,0.0012761906225259,3.825506886464905e-06,1.828244970347748,0.001,0.0
129,1085053133.578664,9.192040271167791e-09,1.6343462242573574,1.1213382722031824,1.3873487738145172,290.33637366060384,57956.61953884171,1,0.0217899487343224,290.31665197364816,57942.832663122674,13.69518635732778,1.0071712429831012,290.1750814575674,57822.933366705285,0.0217729418082781,1.70079019200674e-05,0.7529185551148565,0.186,10962323.653478568
131,40197768.79884588,4.823757739420461e-09,1.6373273112248308,0.0771730761082326,3.377366038742484,268.1579749242114,73399.99289087299,1,0.0035976715451413,268.138424562463,73381.25586900992,52.11161537750606,1.080143883595698,266.5966223785587,71753.48217080503,0.0035284064124801,6.926874974067093e-05,8.053028052507205,0.165,0.0
134,15969764.026971506,2.452913434831053e-09,1.7395532772144031,1.1822560758701794,0.1788922259737143,288.0459401186334,74104.32468086443,1,0.0145583781945458,288.0262851688948,74086.61964783112,290.67780736118,1.019960899549723,287.60645190722363,73639.4549949465,0.0145241372134355,3.4242819464059816e-05,2.031162570652101,0.025,0.0
135,4736261548.162348,1.193584692983501e-07,1.729758652928661,0.7153577451725078,2.5501721440586347,281.0953082084487,100203.4545002082,1,0.0067102765047009,280.9977969532937,99964.40499846672,40.781560665345054,1.0008465286350063,280.56883477871435,98958.18416437182,0.0065588564790836,0.0001515310720343,0.1161471495545907,0.898,0.0
137,42474202.558569856,2.373747201195732e-09,1.6220410461407455,0.1746242674967421,0.1332903335967688,277.63324968188954,64405.009682823846,1,0.0082394064557868,277.6136551607152,64389.09402622762,450.1451709282424,1.0283157618824053,277.08901225654887,63924.47858328364,0.0082160392709996,2.336843194178083e-05,2.873214103741794,0.001,0.0
138,921840486.2673612,9.578296796616726e-07,1.7469094568852443,0.8327462386964959,7.84276642799717,263.70846099134644,65203.76541084988,1,0.0028688568936707,,,127.50602853990078,0.9959908220305138,256.03700881587025,56906.11677198282,0.0017514634606675,0.0011331484901049,-0.3641191940003452,0.0,0.0
139,43403679.779162094,9.958641696317646e-07,1.6333335340967088,0.6564318031191271,0.8665963467610841,303.65644073149,74645.48549192617,1,0.0386611849554247,303.5804262834124,74447.193722556,94.62306217476691,1.00228035088165,303.3184481519551,73873.24584206217,0.0383891845793274,0.0002726417862785,0.258781009317266,1.0,0.0
143,5383060114.222711,4.072565613219145e-09,1.6901843177174436,0.7279647017166917,0.0169472893528391,263.2027087278205,68615.35476034548,1,0.0026185839347592,263.19939732474853,68612.33170933225,510.0,1.0053883435760704,263.11913418051824,68538.45385361479,0.0026182912115693,2.927312903405167e-07,0.5478056288035216,0.001,0.0
144,76202895.50554733,4.004828657139055e-07,1.6949869855108015,0.554149494599729,0.1726069070114073,276.5511833578051,76011.56082757548,1,0.0064510655349189,276.49032902818266,75905.90490017745,289.67554581518306,1.0006801835541232,276.26211304567624,75528.39202888621,0.00636431658369,8.682759475413344e-05,0.1016772420666001,0.999,82730.61452637943
145,5578674744.232859,3.189154401233041e-09,1.7074870280797585,0.0928553173810525,0.2008028047032944,295.5044096508105,101787.57411858202,1,0.0169644872898819,295.4847316031845,101763.8408991084,189.2403846457657,1.0171032749683693,295.1487399928259,101341.35447474832,0.0169594829533205,5.004582690682442e-06,1.7783262024136048,0.001,0.0
146,76905970.84716552,6.900488536047482e-08,1.7922865778238657,0.3187143195492569,0.1760710966961862,255.31008713130893,83066.90754354195,1,0.0011319841782786,255.290842626649,83044.70179435241,56.79523889860911,1.0039812964674155,255.22073714053556,82956.50641529539,0.0011294321496608,2.5525799360372766e-06,0.4391055051784942,0.875,167345.46146497733
147,80644527.66894208,1.303545014619881e-09,1.6392122962403268,0.892710655369799,1.3825514863299502,294.8836708688171,75589.49945676218,1,0.0221760463315746,294.86394260079487,75571.79252012399,106.32515421918812,1.050252951760717,293.6993448047471,74265.41566322846,0.0220402139170608,0.0001358397844499,5.058728920764821,0.008,0.0
148,268846702.5110185,1.9194879616890482e-07,1.78434064512094,1.097654836787895,0.0731592780489045,280.02487649988973,58660.92791067877,1,0.0107210100016067,279.919255873672,58509.70610535119,4500.0,1.0003547933388488,278.11114662505577,56064.90878613144,0.0098146595184341,0.0009064363805974,0.0617125160794929,0.936,74142.96660795309
150,540275342.1640829,1.4566349566276472e-08,1.650593779862302,0.048226074500344,0.6406691787350401,308.6663110308688,55874.178508864105,1,0.0718306404889961,308.64609351068714,55861.364179794655,42.14343517087831,1.0088659555502968,308.4370961688328,55690.7831158588,0.0717898919944236,4.075113000639974e-05,0.9225378874939903,0.049,571188.9552302139
151,585781326.024321,6.94220854822353e-07,1.6306191559018854,1.1840124433692327,6.817378074224787,250.63622969124413,77082.12529531383,1,0.0008146671302333,246.073747953654,71624.55324253686,146.68395813059217,1.0024041790698557,241.90769957626856,67060.79226662208,0.0004220264103938,0.0003948845749071,0.2807977831448704,1.0,0.0
152,2463535808.567441,2.031812221067284e-09,1.7412297882477108,1.183348658987328,0.2648160793100622,275.8938560274683,55068.94302594106,1,0.0085271474617471,275.8742587685687,55055.24677114347,120.83858383286668,1.0137202336583593,275.6115452938622,54845.59525753028,0.0085064652389789,2.068337744553076e-05,1.4101002363794857,0.002,0.0
153,1680856847.888485,2.6029161512461236e-09,1.7682226743121858,0.2716474979562463,0.6516962415639697,307.1529615343002,82215.68830271969,1,0.0430312620689359,307.1330300770427,82197.00799929241,79.79177519147267,1.0174581630617114,306.71865038665857,81723.78794095262,0.0429900698387728,4.119442654641281e-05,1.7758284920410317,0.003,0.0
155,103579449.369876,9.409546376052725e-08,1.73210033553011,0.1611566437025438,0.909228196061742,304.54569400868286,97816.13706273129,1,0.0306588003732591,304.5263023384433,97793.9025824483,18.697176433412764,1.0043933015249242,304.42511517719964,97628.19285668172,0.0306415545274001,1.7247967399059036e-05,0.4690087874491766,0.962,257036.36400997188
157,13472513.52627748,6.635025113021825e-09,1.720518270207343,0.9152026343954032,2.1665556092862683,288.9128233174637,102730.9892089515,1,0.0110411783477102,288.893202069752,102706.56026547468,47.07933623434752,1.0340303960889,288.1149752434552,101498.44322183573,0.0109776841436799,6.34973826362537e-05,3.4347076021665317,0.625,0.0
158,514167238.1439296,1.519577436724753e-07,1.7248461137161664,0.8126300163183177,0.4649864175599401,258.7537871144437,73788.15467648806,1,0.001699240320914,258.6857109809591,73700.0389857804,83.8734176465974,1.0011021696118396,258.45145659104946,73405.37099289768,0.0016679383964658,3.1332024322919205e-05,0.1467500948744593,0.973,4817504.102408253
159,1139659923.7079082,7.917527078038826e-09,1.6282412243521298,0.9361503117220836,0.0254295290987619,295.79764468625945,80237.42146901513,1,0.0220827431115364,295.7926292754124,80232.65648967498,260.0,1.0025603742573552,295.7403095431918,80175.47170728384,0.0220793831227283,3.360040767830349e-06,0.2647793095783779,0.003,0.0
162,1559752381.9752655,1.1041223153006078e-09,1.765777999772266,1.0703073208772436,0.504340001444438,301.20776418442045,104030.44108610092,1,0.0235379784528061,301.1880227651714,104006.56752924727,115.00178418108236,1.0205786364497182,300.723778683247,103342.80144310542,0.0235086457278194,2.9334183155944666e-05,2.088343422285721,0.001,0.0
164,363462929.8856613,2.0429688027793723e-08,1.634575731479459,0.9027654694743704,3.4513420616692594,288.01403293829287,78249.42265805042,1,0.0137412014910144,287.994410861108,78230.73308320802,7.823043766036138,1.0093125177094453,287.796844682166,77995.5417499006,0.0137203450966117,2.0857527820652383e-05,0.9637105253005096,0.817,4008363.224594976
165,74973544.5727833,1.8964171450767377e-07,1.7957371398865232,0.1672327564522365,0.3273665518287105,264.8882987510205,90010.81560486025,1,0.0022771540093083,264.8704095664413,89987.80851231013,39.71083767532258,1.0037813664344284,264.7823931051365,89861.34796124934,0.002270722829385,6.43976894259163e-06,0.4135099249970686,0.994,477460.0762843322
166,95054437.7814222,4.909025533215149e-09,1.6768847192270968,0.9278500170046314,5.286817442492857,300.0090205786428,99921.89120720726,1,0.0228227411510907,299.98928608719314,99898.87695108322,17.590923275033372,1.0301758166782775,299.2751990170509,98856.32786706678,0.0227579456540358,6.479875440845857e-05,3.0470848829794672,0.374,0.0
167,41611603.10399301,3.153964110597062e-08,1.7748394854176688,0.1715380991976487,0.2258188159600025,281.763668078381,102034.07843133558,1,0.0068980094217898,281.7440937313374,102009.25104982412,66.42493423868115,1.0051582860137696,281.64456671397426,101851.11036650834,0.0068901180504308,7.89178369429759e-06,0.5523258482257098,0.453,14957.147035853735
168,411526423.8857647,1.2324710806800784e-08,1.7498927200593146,0.4734058573961671,0.153597213765998,264.0067422946515,84805.97472875408,1,0.0022558426807476,263.9872077591828,84784.00029476237,71.61588241280376,1.004881731881416,263.9093528351662,84686.35223691254,0.0022527533681096,3.08947981157559e-06,0.532770604235755,0.088,169661.80560597125
169,178203233.94138908,5.019625777264288e-08,1.6358882163230912,1.1945267577943754,3.1078281822763247,277.0531027161778,82539.73960755745,1,0.0061520156046849,277.0337899560072,82519.34280218885,11.26188384531744,1.0110894354396267,276.7771060342854,82182.00956907273,0.0061267280826773,2.52890951204882e-05,1.1437108552055708,0.999,535530.2257268036
172,7152063061.505392,3.867250871188998e-07,1.7595743775533728,0.0301097729988687,0.9197398443474653,268.0586593166164,73076.3339166038,1,0.003586432748858,267.356940557354,72078.6789159992,1087.2639759446986,1.000555049352423,260.9523916269287,63976.25651007723,0.002347201603082,0.0012468303824405,0.0920786242335935,0.851,0.0
173,482113234.2340075,1.5516846341442356e-07,1.7435531578367192,1.0062903615368877,0.750562020786192,290.73322080738166,56642.003968689845,1,0.0229010262324761,290.715378139213,56611.79281309181,26.64669866861978,1.0012677364211535,290.6248610050138,56488.45158537451,0.0228333511113654,6.772352214281336e-05,0.1620682102722703,0.992,13508509.578338606
176,7390118416.703257,5.831321982781709e-09,1.7556426991289191,0.3049827311304614,3.375669603271577,282.48589120079043,61702.97417146298,1,0.0120756401606109,282.46626061131707,61687.96003554879,9.183363197024946,1.0125405923304631,282.218345435975,61466.58023958602,0.0120542811845396,2.1360196611842e-05,1.2931585306998006,0.039,33017420.49214277
177,34661744.68892918,3.8258223931003816e-08,1.7281250007668871,0.0747528888449444,0.3111098628882299,307.95297107746654,59204.6264438641,1,0.0644836147797494,307.9328296164581,59191.06617489106,64.28597221035463,1.0055525504452576,307.7986729120234,59059.38200750148,0.0644447488299514,3.886843008385818e-05,0.5926318971606559,0.488,33383.979803168964
178,3051329002.7046485,6.079499559071848e-09,1.6336703372728931,1.104826750061203,1.0077685975596502,297.4793650458503,74714.81787294649,1,0.0264196790305595,297.459596931551,74697.43230489423,18.853534478062937,1.006755648767164,297.3212466350171,74548.9724372203,0.0264055658621513,1.4113932209083378e-05,0.7108637228031567,0.038,3568991.8095039283
