simulation_id,mode_N,mode_mean,mode_stdev,mode_kappa,velocity,initial_temperature,initial_pressure,mac,initial_vapor_mix_ratio,saturation_temperature,saturation_pressure,time,RH,T,p,vapor_mix_ratio,water_mix_ratio,S_max,act_frac_product,act_rate,act_frac_S,act_frac_V,mode_wet_radius_mean,mode_wet_radius_stdev,,
876,1.33E+09,3.57E-06,1.61937718,0.539310014,0.066153472,265.7234731,83551.44452,1,0.002618954,265.7173148,83541.69659,90.69818671,1.000000705,265.683295,83487.85853,0.00261279,158.8594649,7.71E-07,0.026408435,0,0.026408435,0,0.000144517,5.937608382,,
877,5.22E+09,9.17E-07,1.979325319,0.377855915,0.064959474,272.4758426,76533.66111,1,0.004767184,272.4705384,76525.13723,246.3074134,1.000001192,272.3787243,76377.68669,0.004742932,8.999883375,1.28E-06,0.001328961,0,0.001328961,0,1.59E-05,12.46444556,,
878,3.83E+07,5.45E-09,1.717898965,0.880733972,0.648578254,299.0776358,76728.58182,1,0.02837725,299.0677416,76719.69361,72.46619769,1.015752697,298.696001,76303.86606,0.028335377,4.19E-05,0.015763949,0.167550077,0,0.167550077,0.167550077,7.93E-08,63.25323062,,
879,6.37E+09,9.18E-09,1.728535462,0.543140616,1.420167882,259.8331428,82257.54371,1,0.001664705,259.8233778,82246.71824,10.56213156,1.008093598,259.6936862,82096.01075,0.001662502,2.21E-06,0.008105346,0.087503911,2.18E+07,0.087503911,0.086155176,3.72E-08,16.25700648,,
880,1.78E+07,1.51E-08,1.572821921,0.395324961,0.685027892,253.8826802,64686.05907,1,0.001287765,253.872916,64677.34793,72.98972871,1.022887987,253.4225486,64249.50004,0.001274852,1.29E-05,0.02291873,0.757867266,0,0.757867266,0.757867266,3.58E-07,29.8157866,,
881,8.78E+07,1.92E-06,1.510343907,0.395472824,0.494108063,257.0270375,98181.92262,1,0.001106091,257.0190297,98169.4752,18.21463901,1.000256222,256.9575135,98066.5848,0.001101269,0.170187354,0.00027019,1,0,1,0,4.81E-05,4.583839576,,
882,8.19E+09,2.64E-09,1.723837085,0.864167615,2.005576088,250.8168351,72763.27516,1,0.000876929,250.8070728,72753.35847,19.94439415,1.022814328,250.4387182,72367.39504,0.000872308,4.62E-06,0.022844358,0.01512434,0,0.01512434,0.01512434,9.68E-09,31.31967685,,
883,8.11E+07,5.29E-08,1.944782748,0.259569028,0.017975139,305.5878892,51257.40257,1,0.065356105,305.5781533,51251.52729,166.897178,1.000895304,305.5648299,51240.03569,0.06535146,4.99E-06,0.000904702,0.208869661,181390.0571,0.208869661,0.202095948,2.72E-07,15.37089774,,
884,2.00E+08,1.15E-06,1.660910384,1.075797079,4.219553014,261.1276973,102884.5785,1,0.001477407,261.1188121,102871.423,12.56057213,1.001019414,260.7407574,102185.0271,0.001443259,0.404894532,0.001041534,1,0,1,0,3.74E-05,6.396486641,,
885,9.34E+07,2.35E-06,1.825423022,0.558992989,0.05134167,283.0815118,92383.46685,1,0.00834522,283.0772979,92373.88129,194.7735628,1.000009792,283.0338048,92273.3003,0.008328364,6.811425254,1.02E-05,0.770989319,0,0.770989319,0,8.13E-05,9.222843635,,
886,3.70E+07,7.59E-06,1.568462356,0.246012619,0.090571594,263.3429429,96681.63154,1,0.001876884,263.336393,96670.14549,55.20494676,1.000018193,263.3084622,96620.6706,0.001872986,25.48991238,1.86E-05,0.999906554,0,0.999906554,0,0.000301425,5.276406344,,
887,4.73E+07,3.04E-08,1.802700052,0.062522487,5.426699686,289.5793326,79087.65659,1,0.015060033,289.5695027,79078.2561,17.50603599,1.029700888,288.8473495,78182.67217,0.014968723,9.13E-05,0.029711829,0.883801826,0,0.883801826,0.883801826,5.17E-07,40.23108585,,
888,1.05E+07,2.62E-06,1.869706846,0.374857851,1.020775385,308.5016711,58697.70113,1,0.067317536,308.4931083,58691.20677,30.36907086,1.001553331,308.355557,58439.02379,0.067162165,1.833126273,0.001566325,1,90.32117558,1,7.16E-05,8.93E-05,8.931495387,,
889,6.09E+09,6.38E-06,1.77248355,0.721655684,0.052544452,302.0644496,71697.3022,1,0.036619528,,,13207.86437,,,,,,-1,0,,0,0,0.000146758,32.68145893,,
890,1.38E+07,8.65E-09,1.631138277,0.661925659,9.809181237,268.4082994,100598.0457,1,0.002671252,268.3985286,100585.2229,31.70499071,1.114369137,265.8220205,96694.2387,0.00254077,0.000130489,0.114393104,0.984212501,0,0.984212501,0.99992559,7.96E-06,9.361542845,,
891,3.84E+09,8.64E-08,1.737916708,1.381205407,1.558020492,286.8114138,77401.4842,1,0.012832855,286.8038407,77392.725,14.76232188,1.000734816,286.6972204,77180.57897,0.012782676,0.000321489,0.00073607,0.713275106,0,0.713275106,0,1.01E-06,7.669945745,,
892,6.26E+09,1.09E-09,1.623337457,0.915974023,0.333451753,256.7003575,93189.84745,1,0.001134068,256.690594,93177.43643,149.94673,1.032154744,256.2202587,92572.03862,0.001131927,2.14E-06,0.032357973,9.70E-05,0,9.70E-05,0.002425104,1.85E-09,22.85991634,,
893,9.81E+07,2.92E-06,1.650314028,0.589968258,0.038296333,285.3495014,104745.4263,1,0.008559777,285.3455314,104734.7479,156.6729645,1.000005309,285.3229438,104673.3411,0.008550633,6.217500291,5.59E-06,0.716172373,0,0.716172373,0,0.000115784,6.365317089,,
894,7.33E+08,1.79E-07,1.690142554,0.765473243,0.011223258,260.7841675,88276.18691,1,0.001675437,260.7772988,88265.49306,89100.68438,1.000090184,253.0151048,77280.88452,0.001000104,0.000967115,9.04E-05,0.097388974,0,0.097388974,0.049448998,2.22E-06,7.886408817,,
895,7.16E+07,1.51E-08,1.903654902,0.806412075,0.139937175,272.73345,68470.54838,1,0.005435552,272.723668,68461.94799,78.6067034,1.004657522,272.6379389,68376.24437,0.005430372,5.18E-06,0.004673067,0.250197471,31072.44702,0.250197471,0.250197471,1.26E-07,26.05894635,,
896,2.77E+07,1.48E-07,1.597132853,0.449809207,0.088964126,303.2528155,65520.61969,1,0.043345564,303.2433067,65513.15906,78.68340063,1.001507403,303.2067766,65466.36612,0.043331526,1.64E-05,0.001524999,0.984547128,94033.64268,0.984547128,0.913049694,2.40E-06,5.590921191,,
897,1.30E+08,3.17E-06,1.539816927,0.707793032,0.027302806,285.6280076,61267.53624,1,0.015058177,285.6240768,61261.19238,183.1313626,1.000002878,285.6039816,61228.60363,0.015043697,14.20109449,3.02E-06,0.517009636,0,0.517009636,0,0.0001434,4.928690945,,
899,9.73E+08,1.43E-06,1.844778968,0.611467589,1.604462553,284.0217769,79597.02482,1,0.010346123,284.017229,79588.67456,21.81415822,1.000059898,283.8503774,79250.6096,0.010272892,11.30635836,6.20E-05,0.973065142,0,0.973065142,0,4.03E-05,9.545545022,,
900,1.57E+07,7.64E-07,1.60296478,0.205674981,0.543657743,279.0019638,90642.58734,1,0.006421572,278.9924727,90631.53751,57.02116895,1.004804024,278.800474,90299.22307,0.006386744,0.000439799,0.004806565,1,38046.50946,1,0.119568226,1.63E-05,3.086955036,,
901,6.14E+07,1.13E-07,1.605025975,0.586399001,0.161829902,262.1610521,94648.2296,1,0.001745262,262.1514539,94635.93818,55.61394964,1.002731156,262.0863097,94538.77408,0.001741632,4.81E-06,0.002756174,0.989129204,256996.4204,0.989129204,0.853297781,1.59E-06,5.37155652,,
903,1.28E+08,1.56E-07,1.61311672,0.75312356,0.037048192,288.4334827,56550.33891,1,0.019717523,288.4271592,56544.13007,161.9512221,1.000372687,288.4015741,56506.44296,0.01969922,5.24E-05,0.000373709,0.701548048,0,0.701548048,0,1.87E-06,5.895220716,,
904,5.54E+07,4.61E-06,1.961249269,1.303260087,0.257295344,306.9855944,61849.33762,1,0.057941319,306.9827113,61843.39597,23.31950473,1.000018377,306.9633211,61800.84986,0.057913565,1336.176247,1.86E-05,0.9974371,0,0.9974371,0,0.000354101,12.04789279,,
905,9.47E+07,7.58E-06,1.605545905,0.686995852,2.686950231,267.718249,83065.22033,1,0.003072084,267.7116828,83055.48458,51.73151269,1.000122253,266.7939943,81591.91164,0.002914042,454.4333275,0.000122629,1,0,1,0,0.000506515,5.752095165,,
906,8.14E+07,2.85E-08,1.507805761,1.462240211,0.083088657,291.2478878,85146.37777,1,0.015556735,291.2380709,85136.31655,72.21202254,1.002033529,291.2006406,85087.70202,0.015552796,3.95E-06,0.002092869,0.432269512,67199.98066,0.432269512,0.425571989,4.10E-07,8.982242676,,
907,4.51E+09,1.73E-09,1.788079499,0.913696085,0.269236946,264.3197491,72469.69656,1,0.002707372,264.3099781,72460.3161,122.5686167,1.016450409,264.0178429,72160.31843,0.002699042,8.33E-06,0.016466019,0.001255808,0,0.001255808,0.001255808,4.35E-09,35.16354808,,
908,8.60E+09,1.05E-09,1.616801814,0.942476242,0.016755046,290.464381,51739.73982,1,0.02471846,290.4545045,51733.57964,2566.39101,1.0204371,290.0560732,51473.85354,0.024706624,1.18E-05,0.02044267,5.74E-06,0,5.74E-06,5.74E-06,1.15E-09,8.368513087,,
909,1.82E+09,1.59E-08,1.553409391,0.264674153,2.695402251,252.3273291,64620.34305,1,0.001127103,252.3175658,64611.58784,8.533049193,1.012899957,252.1104141,64419.09613,0.001123836,3.27E-06,0.012925557,0.366477129,1.76E+07,0.366477129,0.363271295,8.38E-08,12.9453942,,
910,1.26E+07,3.18E-08,1.823980315,0.520050126,0.023491393,284.942545,62453.62965,1,0.014099007,284.9327283,62446.09059,255.412699,1.002162712,284.8938533,62408.90593,0.014094122,4.89E-06,0.002183105,0.310392514,3518.43866,0.310392514,0.310391303,2.99E-07,20.07311351,,
911,3.45E+08,1.31E-07,1.887621637,0.101171094,0.119775882,289.6618043,90439.07201,1,0.013200401,289.6532162,90428.67187,41.74463111,1.000945285,289.6308225,90387.04581,0.013194333,1.32E-05,0.00095026,0.523806564,4.43E+06,0.523806564,0.375253576,5.54E-07,11.14282156,,
912,5.28E+07,1.62E-09,1.816266789,0.955626488,0.110863644,289.1723186,71759.74531,1,0.016201865,289.1624833,71751.19905,523.1651933,1.022585881,288.6773171,71257.98164,0.016163481,3.84E-05,0.022621441,0.005920072,4100.310617,0.005920072,0.006519445,8.14E-09,95.24059756,,
914,1.89E+08,1.89E-07,1.866919121,1.338079029,0.947856194,253.5582037,56195.00681,1,0.001442048,253.548685,56187.47534,20.04523484,1.002854856,253.3947033,56048.46092,0.001429699,0.001002202,0.002858248,0.998594043,1.81E+06,0.998594043,0.108089322,3.53E-06,8.289671881,,
915,9.84E+08,3.77E-08,1.709957874,0.62599997,4.2465143,280.3437033,73787.22551,1,0.008683669,280.3339322,73778.20058,4.70974512,1.007207565,280.1797395,73605.70062,0.008669606,1.45E-05,0.007214612,0.908355396,1.22E+07,0.908355396,0.900104644,4.01E-07,9.447518226,,
916,8.98E+09,7.58E-06,1.679543887,0.073309148,0.12868168,300.1717852,69104.61951,1,0.033889074,300.1688454,69097.94402,15.54222797,1.000000094,300.1651239,69089.49471,0.033882945,3808.498402,1.48E-07,0.000210486,0,0.000210486,0,0.000175222,6.79454998,,
917,7.45E+09,6.71E-06,1.988329669,0.607241121,9.049168072,258.8314112,64346.28399,1,0.001961854,258.8243482,64338.36221,1.326088753,1.000005586,258.7390242,64242.55939,0.001950157,224179.7083,6.11E-06,0.94370037,0,0.94370037,0,0.000389743,12.67706747,,
918,1.14E+09,1.01E-09,1.614818196,1.426115613,0.107356004,270.8754156,97594.75928,1,0.003315343,270.8656418,97582.42873,540.2585567,1.023989423,270.3766343,96885.80928,0.003295297,2.00E-05,0.024009073,4.02E-05,0,4.02E-05,0.000316463,1.79E-09,18.00447746,,
919,4.53E+09,2.62E-08,1.723185951,1.171969114,0.538779245,260.1729564,99823.53488,1,0.001409568,260.1634232,99810.49705,12.99233418,1.002459539,260.1130279,99733.16856,0.001407453,2.75E-06,0.002462875,0.334872449,1.02E+08,0.334872449,0.272540672,1.66E-07,8.520457189,,
920,6.79E+08,2.56E-07,1.609567778,0.506924404,9.365252972,303.1424992,51928.11456,1,0.055325685,303.1328054,51922.14376,4.698217991,1.006300153,302.8698668,51603.62305,0.055139504,0.001319347,0.006303344,1,8.44E+07,1,0.229010682,5.83E-06,2.857216703,,
921,1.61E+07,1.52E-08,1.599388895,1.358260921,1.697264163,264.9093875,73013.62019,1,0.002814299,264.8996161,73004.18988,46.54549464,1.029752493,264.2279232,72266.23722,0.002776046,3.83E-05,0.029764389,0.978835774,0,0.978835774,0.984212479,1.45E-06,20.69587158,,
922,7.21E+07,2.14E-06,1.579609984,0.590510228,0.890307253,270.1334375,68243.54521,1,0.004495367,270.1262672,68235.46031,8.985661943,1.000342388,270.080625,68173.23334,0.00448377,1.00352746,0.00035552,1,0,1,0,7.09E-05,5.409671155,,
923,3.27E+09,1.42E-08,1.596879325,1.338843946,4.185767438,269.7181565,76781.0029,1,0.003869643,269.7083859,76771.25926,4.30028669,1.007989445,269.5593043,76606.24351,0.003863207,6.46E-06,0.008028109,0.520408842,4.71E+07,0.520408842,0.516995118,1.31E-07,10.30798925,,
924,2.66E+09,6.57E-08,1.790855546,0.512253732,0.018201525,277.374108,75129.13049,1,0.006921572,277.3684425,75120.80952,988.9281236,1.000255151,277.2721395,74957.94465,0.006889275,4.86E-05,0.000256008,0.038006246,0,0.038006246,0,4.09E-07,9.689425439,,
925,1.69E+08,1.21E-06,1.510623934,0.81073405,1.310790149,288.9101092,88929.47738,1,0.012787704,288.903892,88919.86287,19.83536421,1.000312475,288.7937157,88652.16449,0.01273543,0.1807398,0.000312676,1,0,1,0,3.69E-05,4.542710768,,
926,1.50E+09,1.00E-05,1.864424933,0.951082661,2.236603707,284.1690863,66649.92113,1,0.012520421,284.1650286,66642.98979,2.682638852,1.000002736,284.1397594,66599.63544,0.012505216,294389.7673,2.85E-06,0.975119514,0,0.975119514,0,0.000930486,9.99443051,,
927,4.26E+09,5.03E-09,1.933237263,0.319844799,5.713210262,277.3164523,92523.58095,1,0.005585713,277.3066677,92512.15002,6.826284735,1.016799582,276.9769756,92080.45995,0.005572103,1.36E-05,0.016839259,0.0711628,2.42E+07,0.0711628,0.0711628,1.80E-08,42.83036792,,
929,9.72E+07,4.02E-07,1.609433463,1.093956577,0.807582818,265.2091429,67976.67064,1,0.003095542,265.1999851,67968.03577,23.52699881,1.001792996,265.0683314,67806.99668,0.003074905,0.002118372,0.001795986,1,34230.61553,1,0.00263166,9.59E-06,4.522199335,,
930,4.03E+07,7.06E-06,1.636173395,0.963655739,0.01606091,305.3436339,97705.96042,1,0.032185444,305.3409145,97696.855,560.3667397,1.000000958,305.3141003,97606.76131,0.032163487,335.9406524,1.06E-06,0.724779084,0,0.724779084,0,0.000575915,6.168333455,,
931,1.62E+09,3.66E-06,1.91200573,0.122167201,0.072053621,272.1266112,92871.20347,1,0.003823622,272.1212675,92860.87366,166.5426353,1.000000909,272.055341,92733.47958,0.003809253,138.6552002,1.05E-06,0.034611234,0,0.034611234,0,7.24E-05,10.96803841,,
932,2.11E+09,1.28E-06,1.980859817,0.714092617,0.04276146,264.0316742,77942.82892,1,0.00246009,264.0252945,77933.61326,210.4698969,1.000000863,263.9688604,77852.12839,0.002450808,39.35527121,1.03E-06,0.007171783,0,0.007171783,0,3.57E-05,12.50024733,,
933,2.08E+08,2.09E-06,1.912400288,0.816984349,0.018768874,256.012427,98748.78463,1,0.001010088,256.0050362,98736.43442,213.1188092,1.000002088,255.9816899,98697.40939,0.001008006,20.10756162,2.26E-06,0.159136633,0,0.159136633,0,7.84E-05,10.97513414,,
934,5.09E+09,1.13E-08,1.852937018,0.411183633,2.816098471,295.7205348,101461.6333,1,0.017251497,295.7106981,101449.8123,5.681619505,1.006069338,295.5843864,101274.892,0.017244949,6.56E-06,0.006074121,0.130089929,2.15E+07,0.130089929,0.128293188,4.76E-08,20.23309447,,
935,1.68E+08,3.64E-07,1.697817957,0.363607842,0.014613566,279.5605237,95419.2714,1,0.006339402,279.5557697,95409.1035,33667.3461,1.000074025,276.9428671,89826.90066,0.005604747,0.001345841,7.43E-05,0.310392511,0,0.310392511,0,4.55E-06,7.550470198,,
936,3.75E+07,8.73E-09,1.699281826,0.298276786,0.025352227,299.5887079,58940.55618,1,0.038675211,299.5787636,58933.70559,591.6640089,1.00515923,299.464072,58835.22023,0.038658459,1.68E-05,0.005176216,0.01512434,457.6739724,0.01512434,0.01512434,4.55E-08,40.86548032,,
937,5.62E+07,1.98E-08,1.953393412,1.227832421,5.111996592,289.2771754,74107.97036,1,0.015783456,289.2673428,74099.14961,16.04069927,1.024739965,288.6514141,73368.58535,0.015693916,8.96E-05,0.024751367,0.956789391,376.6814617,0.956789391,0.956767782,8.28E-07,28.66021835,,
938,7.33E+08,2.02E-07,1.938370637,0.825686142,1.299399803,309.1604099,89239.28655,1,0.044383112,309.1529318,89229.82127,10.77420511,1.000639497,309.1047665,89093.74294,0.044346048,0.004248231,0.000640601,0.9288372,0,0.9288372,0,2.83E-06,11.10563094,,
939,4.36E+08,1.87E-07,1.580445762,0.110131831,0.020958572,273.2302639,80835.95872,1,0.004768571,273.2236255,80826.6422,429.4185758,1.000336176,273.1750762,80745.02212,0.004756341,1.96E-05,0.00033663,0.23683556,0,0.23683556,0,9.26E-07,5.878850301,,
940,2.61E+08,1.59E-06,1.621765363,0.697106539,0.014232836,303.1355448,68159.95614,1,0.041258168,303.1327168,68153.42472,1686.241541,1.000001644,303.0431134,67945.75526,0.041163624,2.152623681,1.75E-06,0.022046259,0,0.022046259,0,5.24E-05,5.962987311,,
941,3.49E+08,9.22E-09,1.992097251,1.459198491,0.298604852,293.4613306,55760.03338,1,0.027788868,293.451443,55753.453,40.18688888,1.004046933,293.3642228,55679.1217,0.027774193,1.47E-05,0.004086912,0.139334365,0,0.139334365,0.139334365,7.41E-08,29.79539051,,
942,5.44E+07,4.60E-09,1.938810379,1.22413931,0.834293275,300.396552,99688.19554,1,0.023423599,300.3866818,99676.72629,53.93786732,1.014582375,300.0399164,99174.5023,0.023393073,3.05E-05,0.014591628,0.171862317,0,0.171862317,0.171862317,5.91E-08,75.28106284,,
943,5.23E+08,5.99E-07,1.837332777,1.25262223,0.205441349,265.9325123,55658.00903,1,0.004004361,265.9261902,55651.44594,48.67569287,1.000041429,265.8616513,55582.84066,0.003987949,0.415947233,4.31E-05,0.655756142,0,0.655756142,0,1.52E-05,9.422632896,,
944,2.14E+07,2.14E-07,1.858989447,0.751828267,1.345195552,281.6764606,96076.13822,1,0.007287116,281.6667285,96064.46083,37.91270341,1.012789558,281.3113456,95484.95236,0.0072437,0.000102312,0.01279609,1,123372.0266,1,0.781193156,1.31E-05,2.371890074,,
945,2.79E+08,6.61E-07,1.776081311,0.507559655,1.016771149,300.0781755,65213.78291,1,0.035819529,300.0719418,65206.87862,20.65361514,1.000370805,299.9888589,65033.32912,0.035740071,0.071271022,0.000371907,0.997368341,0,0.997368341,0,1.26E-05,7.876128327,,
946,2.51E+07,1.15E-08,1.93581796,0.69899621,0.159676715,298.4319265,75445.16604,1,0.027749718,298.4220356,75436.41034,112.7277702,1.005885763,298.2880552,75286.02593,0.027733158,1.66E-05,0.005893173,0.221332985,0,0.221332985,0.221332985,1.22E-07,45.08205421,,
947,4.98E+09,2.57E-07,1.661221473,1.083552601,2.263450127,277.420735,58584.83229,1,0.008933817,277.4147904,58578.25714,89.24429019,1.000198434,276.2056972,56988.27193,0.008424673,0.025410342,0.000199552,0.791130339,0,0.791130339,0,4.22E-06,6.384410716,,
948,2.39E+08,5.04E-08,1.937946082,0.407249196,8.258988231,298.545779,91716.7597,1,0.022806569,298.5359214,91706.14794,6.538331148,1.014835124,298.1532001,91141.13717,0.022751921,5.55E-05,0.014841533,0.983171063,470817.3961,0.983171063,0.978183344,1.02E-06,14.77563424,,
949,5.84E+07,1.40E-09,1.69881721,1.371897648,0.840310069,278.6246868,71634.19319,1,0.007934672,278.614891,71625.37454,94.0129161,1.035661178,277.9214071,70934.40278,0.007901337,3.33E-05,0.03567518,0.008650978,0,0.008650978,0.076122777,1.51E-08,119.6808347,,
950,2.12E+07,6.26E-08,1.538518553,0.574031453,3.893346198,266.7866774,103542.457,1,0.002292427,266.7769095,103529.1815,31.84920983,1.044137455,265.7505896,101920.5789,0.002245063,4.74E-05,0.044159369,1,0,1,1,9.06E-06,1.038663227,,
951,1.03E+09,4.01E-06,1.646632308,1.084703991,0.10497227,302.5910929,56091.30934,1,0.049171391,302.5882407,56085.8505,66.68427761,1.000000666,302.5629643,56037.41425,0.049136525,1473.712712,7.67E-07,0.178462295,0,0.178462295,0,0.000260085,6.315360398,,
952,3.35E+09,3.03E-06,1.680736652,0.120985271,3.516509356,261.4887993,104260.3212,1,0.001500864,261.4819151,104247.7375,2.843729104,1.000041799,261.4174304,104127.4546,0.001494248,22.42046907,4.25E-05,0.979265492,0,0.979265492,0,5.30E-05,6.811597131,,
953,1.18E+09,1.36E-06,1.660017464,0.534939193,0.438930221,256.0875263,83533.55207,1,0.001201998,256.0800781,83523.07801,43.28706266,1.000024754,255.9384914,83322.82016,0.001190048,2.096703598,2.57E-05,0.783702634,0,0.783702634,0,3.32E-05,6.498376333,,
954,1.73E+08,2.64E-09,1.823482259,0.44463171,0.809926394,266.2217426,76015.4827,1,0.00299326,266.2119703,76005.71222,87.66228704,1.033107431,265.5842307,75322.14732,0.002970767,2.25E-05,0.033199631,0.03396304,184549.8346,0.03396304,0.035269551,1.37E-08,87.83029117,,
955,8.55E+09,2.66E-06,1.91762868,0.50374133,0.082348604,267.6371177,73127.1355,1,0.003470318,267.6312092,73118.7036,60.71748325,1.000000162,267.6044714,73080.56679,0.003463874,1827.262605,1.93E-07,0.000429548,0,0.000429548,0,9.00E-05,11.08946198,,
956,1.75E+09,1.79E-06,1.855778092,1.283548882,4.226442835,297.3241507,58403.98432,1,0.033870257,297.3206115,58398.15662,4.968717387,1.000045209,297.2321109,58233.97618,0.033779103,285.9313216,4.61E-05,0.992480988,0,0.992480988,0,8.37E-05,9.81503672,,
957,4.07E+09,2.96E-08,1.971442985,0.589077708,0.148081912,251.443226,86923.9808,1,0.000775376,251.4338888,86912.29722,47.27113453,1.00143803,251.3827123,86842.09752,0.000773118,4.07E-06,0.001445185,0.141235605,3.56E+07,0.141235605,0.071224488,1.27E-07,13.44600718,,
958,7.72E+07,1.24E-09,1.58119903,0.599046678,0.126077852,264.4556737,82101.6324,1,0.002414165,264.4459041,82091.01216,388.6487532,1.029681252,263.9858803,81583.04859,0.00241121,2.95E-06,0.029803923,2.28E-05,516793.1087,2.28E-05,0.059258956,8.74E-09,108.6011168,,
